product_id,category,fabric,color
3922,drop sleeve,georgette,brown
3919,drop sleeve,georgette,black
3925,drop sleeve,georgette,violet
3942,doll dress,shiny jersey,black
3926,doll dress,tulle,black
3930,long sleeve,dainetto,black
3878,miniskirt,faux leather,black
3933,printed shirt,cotton,black
3932,culottes,technical,black
3912,trapeze dress,polyviscous,grey
3936,long sleeve,dainetto,brown
3938,long sleeve,dark jeans,blue
3918,long dress,silky satin,brown
3950,long sleeve,cotton,white
3910,long sleeve,dainetto,brown
3911,long sleeve,silky satin,orange
3916,printed shirt,cotton,black
3939,long sleeve,cotton,white
3947,long sleeve,polyviscous,white
3914,printed shirt,plush,grey
3953,culottes,bengaline,black
3960,long sleeve,faux leather,blue
3888,solid color top,lurex,brown
3934,culottes,scuba crepe,red
3913,printed shirt,plush,grey
3928,long sleeve,technical,black
3923,printed shirt,plush,grey
3924,sleeveless,plisse,black
3958,doll dress,lurex,white
3937,long sleeve,faux leather,brown
3961,culottes,ity,black
3927,doll dress,shiny jersey,brown
3921,long sleeve,silky satin,grey
3951,trapeze dress,scuba crepe,blue
3986,short sleeves,georgette,yellow
4002,culottes,light jeans,blue
4005,culottes,light jeans,blue
3997,short sleeves,georgette,white
3984,short sleeves,georgette,red
3998,short sleeves,georgette,black
3980,sleeveless,faux leather,black
3975,culottes,dark jeans,blue
3962,culottes,milano stitch,grey
4003,culottes,dark jeans,blue
3974,patterned top,tulle,white
3987,short sleeves,georgette,black
3920,printed shirt,cotton,black
3963,culottes,technical,black
3976,patterned top,tulle,white
3940,doll dress,scuba crepe,green
3964,doll dress,scuba crepe,black
3967,culottes,technical,brown
3999,long sleeve,frise,white
3981,long sleeve,frise,blue
3979,short sleeves,georgette,white
3988,long sleeve,frise,green
3989,long sleeve,frise,black
3973,culottes,cotton,black
4009,culottes,light jeans,blue
3982,long sleeve,silky satin,black
3983,doll dress,silky satin,brown
3969,drop sleeve,polyviscous,white
3970,long sleeve,faux leather,black
3993,culottes,jacquard,white
4000,short sleeves,georgette,white
3992,trapeze dress,polyviscous,grey
3972,drop sleeve,polyviscous,red
4008,long sleeve,dainetto,black
4004,sleeveless,silky satin,black
3994,drop sleeve,georgette,black
3965,doll dress,georgette,brown
3971,drop sleeve,polyviscous,black
3996,miniskirt,faux leather,black
3966,long sleeve,polyviscous,grey
3959,solid color top,matte jersey,red
3985,culottes,dark jeans,blue
4040,drop sleeve,cady,violet
4042,sleeveless,georgette,brown
4024,sleeveless,silky satin,black
3968,solid color top,tulle,brown
3995,short sleeves,georgette,black
4011,doll dress,georgette,black
4050,doll dress,scuba crepe,black
4041,culottes,bengaline,black
4019,long sleeve,silky satin,black
4052,long sleeve,ottoman,black
4023,long dress,tulle,black
4025,long sleeve,georgette,black
4038,solid color top,lurex,blue
4017,doll dress,georgette,black
4033,solid color top,lurex,black
3901,long sleeve,dark jeans,blue
4014,gitana skirt,lurex,grey
4031,culottes,bengaline,grey
4030,long sleeve,faux leather,violet
4016,sleeveless,georgette,violet
4037,sleeveless,georgette,brown
4043,trapeze dress,crepe,black
4020,long coat,cotton,brown
4039,long sleeve,scuba crepe,black
4046,long coat,cotton,black
4049,long dress,tulle,black
4048,drop sleeve,faux leather,blue
4026,drop sleeve,faux leather,black
4027,long sleeve,faux leather,black
4036,drop sleeve,faux leather,brown
4028,long sleeve,georgette,black
4047,long coat,cotton,blue
3977,culottes,faux leather,black
4029,long sleeve,faux leather,brown
4021,trapeze dress,crepe,brown
4022,trapeze dress,crepe,black
4015,long sleeve,scuba crepe,black
3990,short sleeves,matte jersey,brown
4018,doll dress,georgette,black
4035,sleeveless,georgette,black
4012,long dress,lurex,grey
4013,short sleeves,lurex,violet
4006,long sleeve,georgette,green
4055,trapeze dress,polyviscous,black
4056,long sleeve,georgette,violet
4075,long dress,tulle,blue
4045,doll dress,technical,black
4063,culottes,cotton,violet
4067,culottes,cotton,black
4069,culottes,cotton,white
4078,culottes,light jeans,blue
4064,long sleeve,dainetto,brown
4034,culottes,cady,violet
4061,culottes,cady,black
4066,doll dress,georgette,black
3900,long sleeve,muslin cotton or silk,white
4070,solid color top,tulle,black
4065,solid color top,lurex,brown
4059,sleeveless,georgette,black
4062,kimono dress,cotton,brown
4032,kimono dress,cotton,blue
4058,long sleeve,polyviscous,white
4053,solid color top,lurex,violet
4057,culottes,ottoman,black
4051,culottes,bengaline,brown
4073,sleeveless,lace,black
4076,culottes,light jeans,blue
4054,solid color top,tulle,black
4044,long sleeve,nice,red
4071,sheath dress,lace,black
4074,solid color top,lurex,black
4072,solid color top,lurex,violet
4060,sleeveless,georgette,white
4077,solid color top,lurex,brown
4093,solid color top,matte jersey,black
4100,long sleeve,georgette,brown
4096,sleeveless,paillettes,grey
4110,jumpsuit,polyviscous,black
4106,long sleeve,cotton,white
4091,doll dress,crepe,black
4089,culottes,bengaline,black
4080,long sleeve,dainetto,brown
4095,culottes,georgette,black
4068,sleeveless,muslin cotton or silk,black
4105,culottes,polyviscous,black
4081,long sleeve,dainetto,violet
4088,long sleeve,fluid,black
4108,long dress,tulle,brown
3869,long dress,georgette,violet
4092,long sleeve,georgette,yellow
4113,sleeveless,faux leather,black
4090,long dress,georgette,green
4101,doll dress,georgette,black
4085,solid color top,lace,white
4084,solid color top,lace,black
4104,long dress,georgette,black
4086,solid color top,lace,blue
4111,culottes,scuba crepe,black
4097,doll dress,tulle,black
4083,long sleeve,cady,black
4087,sleeveless,tulle,black
4119,doll dress,georgette,violet
4151,culottes,light jeans,blue
4152,drop sleeve,macrame,white
4098,culottes,bengaline,blue
4102,sleeveless,georgette,white
4117,long sleeve,scuba crepe,black
4150,short sleeves,georgette,black
4146,long sleeve,faux leather,black
4139,trapeze dress,scuba crepe,grey
4145,culottes,dark jeans,blue
4159,culottes,cotton,black
4157,culottes,dark jeans,blue
4134,short sleeves,cotton,white
4158,short sleeves,cotton,white
4107,long sleeve,cotton,blue
4130,short sleeves,georgette,violet
4129,short sleeves,cotton,red
4142,long sleeve,faux leather,white
4135,long sleeve,faux leather,black
4132,printed shirt,cotton,black
4123,long sleeve,crepe,grey
4143,culottes,satin cotton,blue
4148,culottes,satin cotton,brown
4122,short sleeves,cotton,blue
4126,short sleeves,cotton,white
4125,doll dress,georgette,black
4128,kimono dress,frise,black
4161,long sleeve,dainetto,black
4141,solid color top,lace,violet
4144,culottes,cotton,black
4140,culottes,light jeans,blue
4155,culottes,light jeans,blue
4124,sheath dress,scuba crepe,red
4131,long sleeve,georgette,black
4154,long sleeve,faux leather,violet
4127,solid color top,lace,brown
4121,solid color top,lace,black
4173,short sleeves,georgette,white
4183,trapeze dress,fluid,brown
4170,short sleeves,georgette,violet
4200,jumpsuit,plisse,black
4178,printed shirt,cotton,white
4099,long sleeve,paillettes,grey
4197,printed shirt,cotton,white
4186,sheath dress,georgette,red
4171,sheath dress,georgette,violet
4169,sleeveless,tulle,black
4176,short sleeves,georgette,blue
4177,printed shirt,cotton,white
4203,printed shirt,cotton,white
4184,short sleeves,georgette,black
4163,doll dress,georgette,violet
4188,short sleeves,plisse,brown
4180,sleeveless,silky satin,violet
4082,long dress,tulle,black
4192,doll dress,matte jersey,grey
4198,kimono dress,frise,brown
4190,solid color top,frise,white
4167,long sleeve,lurex,yellow
4194,solid color top,frise,black
4201,short sleeves,georgette,brown
4202,doll dress,tulle,black
4193,culottes,lace,black
4079,culottes,technical,black
4168,doll dress,scuba crepe,black
4185,culottes,cotton,blue
4164,solid color top,georgette,black
4147,long sleeve,scuba crepe,white
4162,long sleeve,crepe,white
4199,solid color top,lurex,blue
4137,sheath dress,scuba crepe,yellow
4136,doll dress,silky satin,yellow
4138,long sleeve,cotton,black
4179,culottes,cotton,green
4189,culottes,cotton,grey
4174,culottes,cotton,brown
4165,doll dress,cady,black
4195,sheath dress,lace,violet
4204,culottes,linen,green
4181,sleeveless,cady,black
4172,solid color top,georgette,violet
4187,culottes,cotton,blue
4214,kimono dress,frise,green
4221,culottes,silky satin,white
4216,doll dress,georgette,black
4212,kimono dress,frise,violet
4232,culottes,cotton,white
4215,long sleeve,georgette,black
4223,patterned top,lurex,white
4149,long sleeve,crepe,white
4213,drop sleeve,bengaline,green
4211,culottes,bengaline,green
4205,solid color top,frise,blue
4222,printed shirt,cotton,white
4206,solid color top,georgette,red
4224,long dress,silky satin,black
4218,short sleeves,georgette,violet
4219,short sleeves,georgette,brown
4217,culottes,tencel,green
4231,sleeveless,georgette,black
4207,kimono dress,frise,blue
4230,culottes,satin cotton,red
4220,culottes,satin cotton,white
4191,culottes,scuba crepe,black
4182,short sleeves,frise,brown
4208,short sleeves,georgette,black
4228,short sleeves,georgette,white
4226,short sleeves,georgette,green
4227,short sleeves,georgette,red
4196,short sleeves,georgette,black
4210,culottes,tencel,black
5090,long dress,georgette,black
5083,kimono dress,frise,white
5096,long dress,georgette,black
5091,long dress,georgette,white
5107,long dress,georgette,violet
4237,solid color top,lurex,green
4243,solid color top,lurex,violet
5087,solid color top,georgette,black
4238,patterned top,lurex,white
5110,short sleeves,georgette,black
5095,patterned top,lurex,white
5092,drop sleeve,dark jeans,blue
5099,doll dress,georgette,black
5082,culottes,bengaline,red
5084,long sleeve,scuba crepe,white
5103,sleeveless,cady,white
5109,culottes,scuba crepe,white
5104,patterned top,lurex,grey
4244,patterned top,lurex,white
4209,culottes,tencel,blue
5089,long sleeve,bengaline,red
5100,culottes,satin cotton,black
5098,culottes,satin cotton,white
5102,doll dress,tulle,violet
4225,sleeveless,georgette,white
4242,sleeveless,georgette,red
5105,doll dress,tulle,violet
5088,long dress,georgette,red
5094,long sleeve,bengaline,black
5106,short sleeves,georgette,white
5086,short sleeves,georgette,black
5093,culottes,bengaline,black
4166,sheath dress,lace,red
4236,culottes,cotton,green
4235,short sleeves,cotton,black
4241,short sleeves,cotton,white
5101,culottes,dark jeans,blue
5097,doll dress,tulle,black
5085,doll dress,georgette,grey
5081,short sleeves,georgette,black
5113,culottes,chambree,blue
5114,long dress,silky satin,violet
5159,culottes,linen,white
5129,drop sleeve,faux leather,black
5146,culottes,viscose twill,green
5131,doll dress,scuba crepe,black
5116,long sleeve,light jeans,blue
5149,capris,cotton,white
5127,sleeveless,frise,white
5124,drop sleeve,macrame,white
5136,jumpsuit,chambree,blue
5117,sleeveless,frise,brown
5130,culottes,linen,black
5150,doll dress,silky satin,brown
5152,capris,cotton,green
5122,solid color top,frise,black
5145,doll dress,georgette,violet
5125,culottes,viscose twill,black
5148,sleeveless,muslin cotton or silk,white
5155,culottes,viscose twill,blue
5147,capris,cotton,black
5143,capris,cotton,violet
5139,short sleeves,georgette,black
5121,sleeveless,silky satin,violet
5128,short sleeves,georgette,violet
5111,short sleeves,georgette,yellow
5156,solid color top,matte jersey,violet
5126,culottes,silky satin,black
5112,doll dress,tulle,violet
5133,short sleeves,frise,blue
5151,solid color top,matte jersey,black
5158,solid color top,matte jersey,red
5132,maxi,macrame,violet
5135,culottes,cotton,white
5120,solid color top,matte jersey,white
5115,culottes,light jeans,blue
5118,short sleeves,frise,white
5142,patterned top,tactel,black
5123,short sleeves,frise,brown
5119,solid color top,matte jersey,black
5138,culottes,cotton,black
5140,patterned top,tactel,white
5144,maxi,macrame,white
4240,solid color top,lurex,blue
5134,drop sleeve,macrame,violet
5157,short sleeves,muslin cotton or silk,white
5153,sleeveless,frise,blue
4233,solid color top,lurex,brown
5137,shorts,chambree,blue
5162,long sleeve,georgette,black
5180,long dress,tulle,black
5165,long sleeve,georgette,blue
5182,long sleeve,georgette,white
5177,long sleeve,light jeans,blue
5141,short sleeves,muslin cotton or silk,violet
5167,long sleeve,georgette,black
5170,jumpsuit,georgette,green
5169,jumpsuit,georgette,black
5174,miniskirt,light jeans,blue
5178,culottes,satin cotton,black
5176,jumpsuit,silky satin,black
5171,kimono dress,webbing,blue
5173,kimono dress,webbing,blue
5175,jumpsuit,silky satin,brown
5179,doll dress,georgette,green
5184,long sleeve,satin cotton,black
5164,sleeveless,silky satin,black
5166,long dress,silky satin,violet
5185,culottes,satin cotton,brown
5160,printed shirt,cotton,black
5163,culottes,cotton,brown
5187,culottes,cotton,violet
5172,jumpsuit,scuba crepe,black
5168,short sleeves,georgette,black
5228,sleeveless,linen,green
5207,doll dress,tulle,black
5221,sleeveless,muslin cotton or silk,violet
5181,long sleeve,georgette,yellow
5226,culottes,linen,green
5196,culottes,viscose twill,black
5212,culottes,bengaline,violet
5197,short sleeves,macrame,blue
5230,short sleeves,macrame,white
5204,culottes,viscose twill,green
5227,sleeveless,linen,white
5186,culottes,cotton,green
5223,gitana skirt,viscose twill,black
5205,short sleeves,georgette,grey
5195,long sleeve,viscose twill,blue
5208,patterned top,tulle,white
5209,patterned top,tulle,white
5218,long sleeve,viscose twill,white
5192,sleeveless,frise,green
5203,sleeveless,frise,white
5201,long dress,lurex,black
5217,sleeveless,frise,blue
5200,drop sleeve,bengaline,violet
5194,long sleeve,viscose twill,blue
5199,long sleeve,viscose twill,white
5216,doll dress,georgette,grey
5224,long sleeve,viscose twill,white
5193,long dress,georgette,violet
5211,culottes,cotton,white
5198,culottes,linen,grey
5191,solid color top,lurex,brown
5225,capris,bengaline,black
5220,culottes,linen,blue
5202,long sleeve,cotton,white
5215,jumpsuit,polyviscous,yellow
5190,solid color top,lurex,black
5189,culottes,satin cotton,black
5213,long dress,crepe,black
5219,culottes,linen,brown
5231,short sleeves,tulle,brown
5210,long dress,lurex,green
5222,culottes,viscose twill,blue
5233,long sleeve,scuba crepe,black
5229,short sleeves,macrame,yellow
5284,long dress,tulle,yellow
5275,gitana skirt,macrame,white
5266,sleeveless,tulle,yellow
5250,long dress,tulle,black
5268,printed shirt,cotton,white
5279,doll dress,georgette,white
5276,sleeveless,linen,white
5232,sleeveless,frise,yellow
5258,culottes,linen,yellow
5234,short sleeves,tulle,black
5252,culottes,cotton,green
5274,sleeveless,embossed,black
5265,sleeveless,embossed,white
5271,long sleeve,muslin cotton or silk,white
5255,gitana skirt,muslin cotton or silk,green
5240,long sleeve,macrame,white
5256,long sleeve,muslin cotton or silk,brown
5281,sleeveless,embossed,red
5239,sleeveless,embossed,violet
5270,long dress,viscose twill,brown
5248,long sleeve,muslin cotton or silk,blue
5246,long sleeve,viscose twill,white
5243,shorts,cotton,green
5269,culottes,cotton,white
5245,culottes,bengaline,blue
5241,long sleeve,linen,green
5272,shorts,light jeans,blue
5292,drop sleeve,bengaline,blue
5289,short sleeves,linen,white
5253,long dress,georgette,black
5161,patterned top,lurex,green
5261,solid color top,matte jersey,violet
5267,solid color top,matte jersey,green
5257,solid color top,matte jersey,white
5282,long sleeve,viscose twill,white
5244,long sleeve,viscose twill,white
5277,culottes,bengaline,blue
5247,long sleeve,viscose twill,blue
5249,culottes,satin cotton,black
5251,culottes,satin cotton,blue
5290,long sleeve,viscose twill,white
5254,long dress,macrame,white
5262,culottes,cady,black
5278,long sleeve,georgette,grey
5259,patterned top,lurex,green
5286,shorts,light jeans,blue
5285,solid color top,matte jersey,green
5242,printed shirt,cotton,white
5288,solid color top,lace,violet
5237,gitana skirt,silky satin,black
5280,solid color top,lace,black
5264,solid color top,lace,white
5291,solid color top,matte jersey,white
5236,gitana skirt,silky satin,yellow
5235,gitana skirt,silky satin,violet
5283,shorts,cotton,white
5287,shorts,light jeans,blue
5238,kimono dress,georgette,yellow
5297,long dress,georgette,black
5295,jumpsuit,viscose twill,black
5311,jumpsuit,ity,grey
5298,long cardigan,matte jersey,brown
5188,sleeveless,faux leather,black
5312,sleeveless,faux leather,brown
5304,long dress,viscose twill,white
5260,culottes,linen,blue
5307,jumpsuit,georgette,black
5321,solid color top,matte jersey,white
5315,solid color top,matte jersey,black
5306,solid color top,matte jersey,white
5318,jumpsuit,ity,black
5302,sleeveless,georgette,black
5319,sleeveless,georgette,blue
5316,culottes,georgette,grey
5314,gitana skirt,muslin cotton or silk,red
5309,sleeveless,georgette,red
5308,culottes,dark jeans,blue
5299,short sleeves,macrame,white
5313,shorts,viscose twill,black
5263,culottes,linen,grey
5310,short sleeves,frise,brown
5323,drop sleeve,viscose twill,black
5301,short sleeves,macrame,red
5296,culottes,light jeans,blue
5273,sleeveless,tulle,black
5294,shorts,lace,black
5317,short sleeves,viscose twill,white
5322,long dress,ity,grey
5300,culottes,georgette,blue
5303,long dress,ity,black
5305,long dress,ity,grey
5320,long sleeve,linen,brown
4248,culottes,satin cotton,black
4257,shorts,satin cotton,violet
5329,sleeveless,georgette,black
4246,patterned top,tulle,black
4250,patterned top,tulle,black
5325,sleeveless,georgette,white
5330,short sleeves,georgette,black
5206,shorts,satin cotton,white
5326,shorts,bengaline,black
4255,solid color top,matte jersey,brown
4249,culottes,satin cotton,violet
5293,solid color top,matte jersey,violet
5324,long sleeve,macrame,white
4251,sleeveless,frise,green
4245,sleeveless,frise,white
4256,sleeveless,frise,black
5327,patterned top,cotton,blue
5328,patterned top,cotton,blue
4247,patterned top,silky satin,yellow
4252,patterned top,silky satin,black
4269,doll dress,tulle,violet
4268,long dress,tulle,white
4263,doll dress,georgette,black
4278,long dress,tulle,blue
4260,long dress,georgette,red
4253,kimono dress,tulle,black
4254,kimono dress,tulle,white
4271,sleeveless,georgette,black
4276,sleeveless,georgette,white
4262,sleeveless,georgette,black
4265,jumpsuit,viscose twill,black
4261,culottes,tencel,black
4264,culottes,georgette,black
4272,sleeveless,muslin cotton or silk,blue
4270,long dress,georgette,white
4274,gitana skirt,tulle,black
4266,gitana skirt,tulle,violet
4258,shorts,satin cotton,black
4267,long dress,georgette,black
4259,culottes,light jeans,blue
4277,jumpsuit,viscose twill,blue
4273,jumpsuit,viscose twill,black
4275,jumpsuit,viscose twill,green
4310,solid color top,cotton,black
4292,culottes,georgette,black
4287,patterned top,matte jersey,black
4298,culottes,satin cotton,white
4302,printed shirt,cotton,white
4282,culottes,fluid,black
4291,culottes,georgette,black
4314,shorts,dark jeans,blue
4313,short sleeves,georgette,black
4316,solid color top,cotton,grey
4325,culottes,satin cotton,black
4305,short sleeves,georgette,white
4309,solid color top,lurex,brown
4311,short sleeves,georgette,violet
4318,solid color top,cotton,red
4308,solid color top,lurex,violet
4312,solid color top,paillettes,yellow
4294,shorts,cotton,green
4322,shorts,cotton,white
4293,culottes,cotton,brown
4284,sleeveless,frise,brown
4286,sleeveless,frise,blue
4296,printed shirt,cotton,white
4306,short sleeves,embossed,violet
4317,jumpsuit,georgette,black
4315,sleeveless,georgette,white
4301,short sleeves,embossed,black
4299,short sleeves,embossed,red
4304,doll dress,tulle,violet
4279,sleeveless,paillettes,green
4324,sleeveless,paillettes,black
4283,long sleeve,faux leather,black
4321,sleeveless,frise,white
4288,culottes,cotton,white
4289,culottes,cotton,white
3954,sleeveless,georgette,brown
4290,sleeveless,georgette,yellow
4327,short sleeves,georgette,white
4281,patterned top,tulle,violet
4320,doll dress,tulle,black
4307,short sleeves,embossed,white
4280,culottes,light jeans,blue
4300,long dress,tulle,white
4285,patterned top,tulle,black
4303,doll dress,tulle,black
4297,patterned top,tulle,yellow
4352,culottes,satin cotton,black
4366,long sleeve,georgette,black
4347,sleeveless,muslin cotton or silk,brown
4345,long dress,georgette,black
4372,sleeveless,georgette,yellow
4351,sheath dress,polyviscous,violet
4357,long dress,tulle,black
4319,sleeveless,georgette,black
4370,printed shirt,matte jersey,white
4330,trapeze dress,georgette,yellow
4355,sleeveless,faux leather,black
4333,sleeveless,georgette,black
4350,sleeveless,georgette,black
4234,solid color top,lurex,brown
4354,sleeveless,paillettes,brown
4356,long dress,tulle,black
4335,short sleeves,georgette,green
4334,short sleeves,georgette,black
4342,long dress,tulle,green
4363,long dress,tulle,black
4331,short sleeves,georgette,orange
4359,short sleeves,georgette,violet
4367,culottes,cotton,white
4339,culottes,fluid,black
4358,solid color top,cotton,black
4344,doll dress,embossed,grey
4374,short sleeves,paillettes,brown
4368,culottes,bengaline,black
4353,short sleeves,paillettes,black
4332,solid color top,cotton,red
4360,sleeveless,frise,black
4341,solid color top,cotton,white
4362,doll dress,georgette,black
4340,culottes,bengaline,black
4369,culottes,tencel,black
4326,culottes,technical,red
4323,culottes,technical,black
4348,gitana skirt,lurex,grey
4346,printed shirt,matte jersey,white
4349,medium cardigan,frise,brown
4338,long dress,lurex,black
4329,culottes,bengaline,green
4328,patterned top,tulle,yellow
4337,printed shirt,matte jersey,white
4343,solid color top,matte jersey,black
4364,printed shirt,matte jersey,white
4376,long dress,georgette,violet
4377,long dress,georgette,black
4103,sleeveless,silky satin,grey
4371,printed shirt,matte jersey,white
4379,culottes,light jeans,blue
4378,culottes,light jeans,blue
4381,culottes,silky satin,yellow
3891,long sleeve,georgette,black
4375,long dress,georgette,red
4382,long dress,silky satin,blue
4380,jumpsuit,lurex,black
4388,miniskirt,fluid,black
3978,long sleeve,cotton,black
4386,patterned top,lurex,blue
4373,culottes,cady,violet
4395,culottes,fluid,black
3949,long sleeve,cotton,black
4389,culottes,light jeans,blue
4387,printed shirt,cotton,white
4394,culottes,dark jeans,blue
4396,long sleeve,faux leather,black
4390,miniskirt,paillettes,grey
4094,doll dress,georgette,grey
4393,culottes,fluid,black
4385,sleeveless,muslin cotton or silk,green
4420,doll dress,georgette,green
4410,sleeveless,paillettes,brown
4439,long dress,silky satin,black
4413,solid color top,matte jersey,brown
4440,doll dress,georgette,black
3833,patterned top,lurex,brown
4400,long dress,georgette,red
4401,long dress,georgette,violet
4406,drop sleeve,fluid,black
4431,drop sleeve,fluid,red
4437,long dress,georgette,violet
4417,medium cardigan,frise,black
4399,printed shirt,cotton,white
4422,solid color top,matte jersey,black
4428,shirt dress,crepe,black
4430,sleeveless,frise,brown
4438,sleeveless,georgette,black
4423,sleeveless,frise,green
4398,sleeveless,paillettes,grey
3718,culottes,scuba crepe,black
4409,printed shirt,cotton,black
4424,printed shirt,cotton,white
4429,printed shirt,cotton,white
4384,sleeveless,muslin cotton or silk,white
4432,solid color top,matte jersey,brown
4419,solid color top,matte jersey,green
4412,printed shirt,matte jersey,black
4407,printed shirt,cotton,white
4392,long sleeve,paillettes,grey
3884,doll dress,lurex,yellow
4426,culottes,cotton,green
4403,sleeveless,lace,white
4404,gitana skirt,georgette,black
4408,culottes,bengaline,black
4442,doll dress,georgette,grey
4405,printed shirt,cotton,white
4414,sleeveless,lace,black
4397,long sleeve,silky satin,blue
4434,sleeveless,georgette,black
4436,long sleeve,faux leather,black
4411,short sleeves,georgette,white
4441,long sleeve,faux leather,brown
4391,sleeveless,silky satin,brown
4418,sleeveless,silky satin,black
4415,sleeveless,lace,violet
4427,culottes,cotton,red
4443,drop sleeve,fluid,black
4421,printed shirt,cotton,white
4433,culottes,cotton,blue
4416,culottes,cotton,yellow
4448,culottes,georgette,black
4464,culottes,crepe,black
4454,culottes,tencel,black
4452,short sleeves,georgette,violet
4449,long dress,silky satin,black
4458,doll dress,georgette,black
4455,culottes,tencel,brown
4447,long dress,georgette,black
4472,long sleeve,nice,white
4462,long dress,tulle,white
4451,doll dress,georgette,black
4467,sleeveless,georgette,black
4446,doll dress,silky satin,black
4459,culottes,light jeans,blue
4444,culottes,cotton,black
4473,culottes,technical,black
4460,culottes,dark jeans,blue
4470,sleeveless,faux leather,black
4468,long sleeve,fluid,black
5183,sleeveless,muslin cotton or silk,blue
4456,short sleeves,plumetis,violet
4474,culottes,technical,black
4445,culottes,nice,blue
4463,short coat,foam rubber,blue
4457,patterned top,tulle,white
4461,patterned top,tulle,black
4465,drop sleeve,faux leather,black
4450,drop sleeve,faux leather,violet
4483,patterned top,tulle,black
4496,shirt dress,silky satin,white
4486,jumpsuit,georgette,black
4487,long sleeve,georgette,black
4495,long sleeve,fluid,red
4490,culottes,fluid,white
4477,long sleeve,nice,brown
4453,long sleeve,nice,black
4491,short sleeves,georgette,brown
4471,long sleeve,nice,white
4497,solid color top,matte jersey,black
4481,doll dress,georgette,red
4484,patterned top,tulle,white
4493,doll dress,tulle,blue
4480,doll dress,tulle,black
4469,short sleeves,georgette,white
4485,long dress,tulle,black
4492,doll dress,georgette,grey
4229,drop sleeve,paillettes,yellow
4466,short sleeves,cotton,yellow
4489,doll dress,georgette,black
4488,doll dress,georgette,blue
4010,long sleeve,nice,black
4482,miniskirt,georgette,black
4554,medium cardigan,frise,brown
4544,patterned top,tulle,white
4535,doll dress,georgette,brown
4516,sleeveless,georgette,violet
4532,doll dress,georgette,black
4539,culottes,matte jersey,black
4524,drop sleeve,lace,black
3816,culottes,scuba crepe,white
4545,long sleeve,nice,brown
4514,short coat,foam rubber,brown
4512,long sleeve,light jeans,blue
4510,short sleeves,georgette,violet
4523,doll dress,georgette,violet
4540,long sleeve,georgette,black
2855,culottes,satin cotton,black
4517,sleeveless,georgette,black
4508,sleeveless,georgette,black
4538,culottes,bengaline,black
5154,long sleeve,silky satin,black
4507,printed shirt,cotton,white
4527,short sleeves,georgette,violet
4519,culottes,matte jersey,green
4534,long dress,georgette,black
4501,printed shirt,matte jersey,white
4513,doll dress,georgette,black
4548,printed shirt,cotton,white
4494,doll dress,georgette,red
4547,printed shirt,cotton,violet
4525,drop sleeve,faux leather,black
4526,culottes,light jeans,blue
4530,long sleeve,faux leather,black
4541,culottes,cotton,black
4506,culottes,cotton,white
4546,short sleeves,faux leather,black
4520,short sleeves,georgette,green
4552,short sleeves,georgette,blue
4509,short sleeves,georgette,white
4529,culottes,light jeans,blue
4478,long sleeve,nice,black
4518,doll dress,georgette,brown
4515,doll dress,georgette,brown
4528,printed shirt,matte jersey,white
4505,culottes,bengaline,black
4521,printed shirt,cotton,white
4503,printed shirt,cotton,black
4522,patterned top,matte jersey,grey
4550,long sleeve,nice,white
4562,trapeze dress,fluid,black
4575,culottes,silky satin,brown
4592,trapeze dress,polyviscous,black
4583,doll dress,lace,grey
4582,long dress,silky satin,brown
4591,patterned top,lace,violet
4578,long dress,paillettes,black
4569,patterned top,lace,black
4585,sleeveless,silky satin,grey
4577,long sleeve,faux leather,black
4587,drop sleeve,scuba crepe,black
4590,sleeveless,silky satin,violet
4581,doll dress,matte jersey,grey
4573,culottes,cotton,violet
4588,culottes,cotton,brown
4574,culottes,cotton,green
4566,printed shirt,cotton,white
4536,solid color top,matte jersey,black
4571,short sleeves,georgette,black
4511,long sleeve,georgette,black
4502,long sleeve,nice,brown
4594,sleeveless,lace,brown
4564,sleeveless,lace,white
4563,sleeveless,lace,violet
4586,doll dress,georgette,black
4580,long sleeve,nice,green
4596,culottes,scuba crepe,black
4572,doll dress,georgette,green
4561,culottes,light jeans,blue
4579,long sleeve,faux leather,black
4557,short sleeves,georgette,white
4597,solid color top,georgette,black
4584,sleeveless,georgette,violet
4565,culottes,cotton,grey
4500,printed shirt,cotton,white
4576,patterned top,lace,grey
4598,patterned top,lace,brown
4589,solid color top,paillettes,black
4567,long sleeve,georgette,black
4533,patterned top,tulle,black
4616,gitana skirt,silky satin,black
4617,short sleeves,scuba crepe,white
4626,culottes,scuba crepe,black
4615,long dress,lace,black
4605,doll dress,georgette,black
4609,sheath dress,georgette,red
4619,doll dress,georgette,black
4606,short sleeves,georgette,black
4610,long dress,georgette,black
4599,long sleeve,technical,black
4600,long sleeve,marocain,brown
4607,short sleeves,georgette,violet
4570,long sleeve,georgette,white
4613,short sleeves,lace,black
4627,long sleeve,faux leather,black
4612,solid color top,lurex,brown
4621,long sleeve,scuba crepe,black
4555,printed shirt,cotton,white
4608,long sleeve,faux leather,violet
4625,solid color top,lurex,violet
4620,doll dress,georgette,brown
4611,doll dress,lace,black
4624,long sleeve,faux leather,black
4618,doll dress,scuba crepe,black
4593,sleeveless,lace,yellow
4568,culottes,cotton,black
4604,drop sleeve,lace,black
4614,sheath dress,paillettes,black
4601,patterned top,tulle,black
4603,culottes,technical,black
4630,drop sleeve,fluid,black
4634,drop sleeve,fluid,brown
